slug,source_file,wav_path,srt_path,segment_index,start_seconds,end_seconds,duration_seconds,local_speaker_label,speaker_label,run_id,model_id,device
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,1,0.031,3.187,3.156,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,2,4.722,21.243,16.521,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,3,10.156,10.561,0.405,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,4,21.243,28.043,6.801,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,5,28.043,30.558,2.514,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,6,30.338,30.592,0.253,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,7,30.592,47.163,16.571,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,8,30.608,30.71,0.101,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,9,47.5,48.26,0.759,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,10,48.361,48.732,0.371,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,11,48.715,53.018,4.303,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,12,53.018,53.373,0.354,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,13,53.693,60.764,7.071,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,14,60.983,72.003,11.019,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,15,72.998,79.529,6.531,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,16,79.529,81.655,2.126,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,17,81.723,99.053,17.331,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,18,99.458,107.137,7.678,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,19,107.137,118.882,11.745,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,20,118.882,122.273,3.392,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,21,121.902,140.65,18.748,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,22,140.87,143.03,2.16,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,23,143.401,150.218,6.817,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,24,150.235,154.1,3.864,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,25,154.167,170.114,15.947,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,26,170.114,181.488,11.374,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,27,181.673,183.918,2.244,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,28,183.918,193.267,9.349,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,29,193.469,206.935,13.466,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,30,207.121,208.724,1.603,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,31,208.724,211.036,2.312,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,32,211.492,213.567,2.076,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,33,213.398,214.394,0.996,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,34,214.546,233.699,19.153,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,35,233.817,245.765,11.947,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,36,245.697,246.052,0.354,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,37,246.052,253.966,7.914,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,38,254.118,256.312,2.194,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,39,256.582,262.758,6.176,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,40,262.977,263.821,0.844,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,41,263.821,268.546,4.725,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,42,268.934,273.997,5.062,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,43,274.013,281.152,7.138,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,44,281.472,282.721,1.249,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,45,283.43,285.86,2.43,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,46,285.86,285.961,0.101,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,47,285.961,285.978,0.017,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,48,285.978,286.028,0.051,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,49,286.028,286.349,0.321,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,50,286.349,286.687,0.338,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,51,286.687,299.883,13.196,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,52,299.984,309.755,9.771,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,53,309.586,313.99,4.404,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,54,312.083,312.556,0.473,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,55,313.94,315.256,1.316,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,56,315.492,324.402,8.91,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,57,325.195,331.625,6.429,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,58,331.861,334.477,2.616,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,59,334.477,335.303,0.827,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,60,335.303,341.092,5.788,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,61,341.227,361.763,20.537,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,62,361.814,364.261,2.447,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,63,364.362,375.365,11.002,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,64,368.362,369.138,0.776,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,65,375.652,376.428,0.776,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
